id,text,target
770554536767414272,@darthmagnus85 @Will_1981 @En_Marea @mahou_es es tan evidente verdad? que no hacía falta... es cierto. ,NONE
770553276894961664,"@YooHooKane @Stellone_Cthun eres un sinvergüenza,hay ke dormir mas,yo he dormio 6 horas (porke no tengo legion hasta hoy) ",N
770551042639626240,"@JVSantacreu  Gran experta Rosa en freir huevos, parecen gemelos. (a mí no me salen tan iguales) ",P
770550930534170624,Buenos días Magaluf !  👌🏻✅ • @BHmallorca • #BHmallorca#Magaluf #Mallorca #Island #Summer2016… https://t.co/amAnsSDaxI,P
770550385404678144,he soñado una cosa muy rara con los personajes de PLL y luego como que estaba en la real life y conocia a Shay y a Lucy y y y ,N
770559192109289472,"Buenos días, @eslosiguiente . Lo siguiente de triste es abatido.  Ánimo que siempre que llueve escampa. ",N
770555299581292545,"@MAAJ39 estate atento a nuestras redes sociales para estar informado de las fechas y sitios, y gracias por escribirnos ",NONE
770526799730270208,"@ikutram @tocamates @CarmenAgustin , y otros que seguro se me olvidan, también os puede interesar para vuestro instituto o facultad univ. ",NONE
770522970100031488,"""Soy @EssieSenna. Este es mi número de teléfono finlandés. Ya puedes borrar el inglés"". Y ""la abuela piensa"".. ""era una niña de 8 años"".. ",NONE
770521502634639360,Buenos días y #felizmartes. Cuántos de vosotros llegáis al final de vuestras #vacaciones? Y cuántos las tenéis a la vuelta de la esquina? ,NONE
770520720099176448,@escolano y és una lastima porque tiene muy buenas ideas de diseño y al no pasar por Java rinden guay...pero MicroSoft y sus cosas ,N
770471105131929600,Nuevo trailer! #PokemonGo en minecraft! Espero que os gusten las pokecasas  os las imaginabais así por dentro?   https://t.co/D2sH0op1ei,P
770548468347699200,Han llegado las primeras #granadas   La primera ensalada con tintes otoñales cae hoy!  #eco… https://t.co/DICRGhwe5X,P
770547133846024192,@julwiki no sabía que la remasterizada se parecía a la primera temporada de Falcon Crest ,NEU
770033138819104768,"@_ArtificialRed_ gracias tocaya  Pero.. es que es verdad da rabia.. ni un extremo ni otro, si hay machismo voy a ser la primera que va..",N
769977731295698944,"@NovatilloTotal ahora escribo las cartas. Seprona no, qué por suerte me han cuidado Pepito muy bien ",P
769980188188901379,@anniebooksx pues quiero verla pero quiero leerme el libro primero  lo tengo pendiente😘,NONE
769980058761068547,"@RanLuna13 la Odisea es uno de mis libros favoritos, y de Shakespeare por ejemplo me encanta Hamlet ",P
769979431163224064,"@SilversunRhythm bueno, Los miserables es un libro ""pesado"" o el Silmarillion, y amo los dos, así que valdrá la pena ",P
770055276242305026,@HausofMai @julenfenty ha sido genial conocerte maite te quiero mucho en serio una monada de chica ,P
770219445272936448,hoy me han traído a mi perra después de seis días sin verla y está to nerviosa y más delgada ,N
770191925852966912,dreamer para siempre  @OfficialCritika @OfficialSaik os quiero chicos  quier abrazaros https://t.co/oLDFpQ0Cd9,P
770189160917458944,@josey_dani ¡Qué pintaza! Tanto la chistorra como el lomo son productos deliciosos. Probaremos vuestra sugerencia en frío y en bocadillo ,P
770189062565158912,"@TeoGarciaEgea @paconadal De nuevo, encantado. Y a mi tampoco me gustan esos titulares tendenciosos. Pero tampoco los opuestos  Saludos.",NEU
770188846793367553,"@TeoGarciaEgea @paconadal Esto es un mero ej. de lo complejos que son los ecosistemas y la eutrofiz. como para reducirlos a ""Hay + peces"" ",NONE
770188631818563584,@Candiecita tanto tiempo siguiéndote y leyendo las cosas bonitas q ponías y ahora ya no me dejas? ,N
770225071218626560,@EspeculacionCP Échate años y muchas horas aprendiendo y practicando  podría ser un buen título.,P
770224441838231552,".@donecperficiam6 ¿Me dice garrullo, llamándose Domingo? Esa es buena  @RLEGAZ @UrsulaBayer @gabrielrufian",NEU
770218009428389892,"@davidmaeztu @notarioalcala @ahurtadobueno @josecarmelollb @LaCalledelAdios a mí como a veces me piden ""la firma escaneada en el doc""... ",NONE
770216597592113152,"@raquel_lpz Hola Raquel. Ya avisamos que por desgracia hubo un cambio de planes y no podrán venir en 2016, estamos intentándolo para 2017 ",N
770239405722374144,Me duele mucho la cabeza tio ,N
770238107656589312,"@NereeSantome Nope, es respingona  De chiquitin el bullying con eso fue real.  Para bonita ya estás tú Nere ~",NEU
770237198247559168,@flyintothestorm @SelenePetalos Mmmm yo tampoco te puedo decir nada  Supongo que lo lógico sería que lo tuvieran pero a saber,N
770236842704826368,"@LionQueenOfJah No, somos egoístas por distintas circunstancias e intereses. Solos estamos todos socia, es cosa de hacerse ",N
770235663946018817,He capturado mi primer gimnasio en el Pokemon Go. Cierto es que es probable que no tarden ni 10 minutos en quitarmelo. Pero mola ,P
770241117992386560,"@anayainfantil @ayuntamientoibi @BibliotecaIbi Sí, perfecto, pero mi duda es si hay límites de edad para presentarse al concurso. Gracias ",NONE
770240922361663488,"Me hubiera encantado contaros el martirio de san Juan Bautista, que es como de peli. Con Herodes, Salomé...pero no me ha dado la vida ",N
770227005719715841,venga ya hombre jope tias yo quiero cosas intensas no me hagais estas preguntas ,N
770226078535315456,Quiero que te fijes en mi interior pero me pongo unas tetas de talla cien y el escote más grande que haya ,N
770215059247210496,@manozom @carisimolider No  Justamente el hilo empezó porque yo sostengo que Mason es un pésimo HH.,N
770213306510565377,"@lococamionero  Otra cosa es que no tuviera seguridad social, porqe no era obligatorio en su situacion. Lee, los libros no muerden ",N
770242564486291456,"@BetisFans7 @AntonioViola1 Yo solo por llamar a tu equipo ""EL GRANDE DE SEVILLA"" te bloqueaba Jojojojo ",N
770242545574113284,joder pobres hombres están oprimidos por mujeres que les obligan a afeitarse  #justice4hombres https://t.co/C09iDQQr39,N
770098781744398338,"Mañana me veré las que faltan, pero la mejor de la noche no ha sido Britney vaya  Me ha decepcionado",N
770079202817216513,"@jose97angel el canal de ""Global Talents"" suele ser rápido en subir actuaciones, valoraciones, previos, y resultados...   ",P
770203566170660864,"Pues mi cuerpo por dinero no he ofrecido, pero mi tiempo sí. En plan, si tienes la absurda idea de quedar conmigo, pagas tú TODO. ",N
770203207071047681,... pues no tengo exámenes en esas 2 semanas de margen. Ahora se viene la gran pregunta ¿iréis todos los que fuisteis a la MGW? ,NEU
770201868819689472,De verda soi tan lameculos ,N
770268393312284672,@judithgoan porque por no cargarlo con un cable oficial me he cargado la bat y el nuevo que me llega mañana es de sony ,N
770270471199854592,"@cduranestany Es que se lee cada cosa , menos mal que a ese lo deje de seguir cuando terminó la temporada pasada .Mi salud es lo primero ",N
770246102541099009,@HijodeBilharzio Tengo la curiosa fortuna de que en estas semanas solo puede ver las etapas del finde ,P
770245181111201793,La Esteban promocionando el concierto de Estopa en Leganes...Que empiecen las bromas sin gracia sobre lo barriobajeres que somos todes ,N
770245060210417664,Si Peter Iglesias le hubiese hecho caso a su segundo ya estaría el gobierno solucionado hace mucho ,N
770281535761223680,"@LoretoBazo Stranger y Mr. Robot ya las he visto, pero eres la segunda que me recomienda The get down, así que a por ella voy, gracias! ",P
770261287007875072,"A principios de Septiembre saldrá mi nuevo tema en forma de vídeo, ya tengo ganas de que lo escuchéis! ",P
770278239025655808,@passion4english Gracias por la info  Lo bueno sería saber si aceptan libros en inglés.,P
770277966270107648,@Crisnosesae @l30n4_ @Beatrice_Val en serio? No sabía eso de ella  se me ha caído su imagen a tope,N
770286788330024960,@marmana6 mi anterior tweet solo iba por ti que eres la única que ha demostrado conocerme bien ,P
770286730150866944,"Nunca vi a nadie gritar de terror ni saltar tanto en tan poco tiempo JAJAJAJAJAJAJAJAJAJAJAJAJA P no soy cruel, fue con cariño ",N
770279791450791937,"Me dice la tía y cuanto tardarias en llegar al carrefour de hortaleza Y y pues poco, vivo en la plaza de chueca ",N
770279138146017280,Voy a echarme una siesta que me duele la cabeza que está que me explota😞. Pasad una buena tarde ,NEU
770259122516324352,@jm_allue @PuntoDeVictoria @xavigarriga @PirrakasIPL lo importante es saber cuando! Por si hay que evitar compras foráneas ,NEU
770258438504976384,@pvaya @Sailor_Tesserei @Sh3rryMH es que es una reivindicación muy de moda... Ya sabes... de gente pedante como yo ,NEU
770251072359260160,@Nonnes78 Hola guapísima! Nos encantaría hablar contigo por dm.. se puede pasar? ,P
770250845929762816,@IchDavos Esta bastante guay porque es muy flexible en cuanto a horarios y tecnica que quieras explorar ,P
770231125948194816,"Ensalada de Salmón, una de las ricas propuestas en el menú de hoy   #MenuDiario #RestauranteCasinoLasPalmas https://t.co/tdhagu3Hgf",P
770230126088945665,"estoy entre dos, pero las dos son súper caras ",N
770229438109847552,@shielledfox Jope Ojalá algún día poder hacerte fotos  osea no soy fotógrafo ni nada pero eso,N
770248330219847680,"Si está claro, la culpa es mía ",N
770247034574176256,"Repito, de momento NO HAY FECHA LÍMITE y las preguntas son EN EL E-MAIL no encima del vídeo ",NONE
770251827585675264,"@AlexBellamyLeto cuando queráis os llevamos a un gran lugar para comerlos, a buen precio ",P
770254845790019584,"Las Palmas nuevo y modesto líder de 1ª división empieza por ""L"" como Leicester...  #ahílodejo ",P
770256720111206400,Y en nada estará disponible vía #soundcloud mi nueva sesión con el mejor house y un rollazo flipante ,P
770228285993263105,"@HurricaneOfFire Estoy recuperándome del vídeo y el momento ""(bird shit)"" Parece una parodia de sí mismo ",N
770051559933771777,"Donde desde los #Over25, parte como una de las aspirantes con grandes opciones de llegar a las galas...    https://t.co/IUKuoWSlE8",P
770049858627657728,Yo ahora podría estar en mi casa de zgz viendo los premios en la tele tan ricamente l tenerlos grabados pero no ,NEU
770074989475299328,"Quiero teñirme el pelo, pero a la vez no, y tampoco sé de qué color, solo sé que quiero hacer algo y es muy sad ",N
770131507583324162,"Buenos días. Lunes duro de vuelta al trabajo, al calor, al metro, a los madrugones y a la rutina  #BuenosDias",N
769981905563451396,"@Mavi_Vieira perfecto!  Nada mejor que incitar a lectura. Ya me contarás que tal, es mágico. De esos para ""niños"" que no son para niños",P
770020594909872128,Still falling for you es genial omg Aunque ver la cara de Ellie con todos los retoques botoxiles me entristece ,NEU
770046451653218304,Necesito seguir a mas cuentas camren shippers y fans de las armonías. Me recomendais alguna? ,NONE
770195404818382848,"@jmiguel @carrero Claro, yo quería por eso de manifiesto, hay cables chinos cojonudos. Otra cosa es que te compres el mas barato ",P
770211853922340864,"@ManuelaCarmena necesitamos fuentes con pitorro en Vallecas, que la mayoría están rotas  @MADRID",N
770212596691701760,la foto que subió niall me pone triste porque quiero ser liam en esa foto además de que sale precioso ,N
770737219074191360,en plan bonito  porque yo no,NEU
770737091890339841,@MarinayTal Te pico mucho. Eres muy graciosa. Me río con tus chistes de kk. Me odias porque no me gusta Suicide Silence ,NEU
770734887825444865,"@IAzek4629 lo se  pero no miraba la acc, solo miraba de vez en cuando el combo y me emocionada y nervios y shit",NEU
770638289678336000,"@Tyucan1 lo mismo puedo decir de tu fanart  y por cierto, tu cómic, muy divertido!",P
770722912416522241,"@RSD_Spain menudo honor!! Me pilláis justo de vacaciones, pero a la vuelta hablamos ",N
770725240720728064,"@jramonfernandez @DianaMarqus1 vamos, que hay normas absurdas y muchas se están levantando, pero hay que estratificar ",N
770724386081046528,"@kikolo777 Pero si tú sólo comes paellas-de-verdad, japo pijo yr a  cosas desas de subir a Instagram, homrepordios ",N
770702082265518081,He decidido empezar a procesar las fotos macro del verano  https://t.co/M7NkkPI4f2 https://t.co/K0HOtoDz4c,NONE
770708719206301696,@JCesarPL @GuidoBCor Faltaría. Pensaba en cómo se construyen los discursos y quiénes los emplean. Es un debate interesante. ,P
770718927018135552,@manue1112 Quedan ocho meses y aún está todo por hacer. Confiemos en poder realizar el Proyecto que tenemos planteado. Paciencia ,P
770754564375142401,"@zonammorpg Sugerenci ¿Podríais hacer un TOP (o, al menos, alguna recomendación) de los mejores MMORPGS para dispositivos móviles? ",NONE
770648450039971840,hoy ha sido ver a un perro muerto en el anden izdo. de la autopista huelva-sevilla y entrarme toda la impotencia del mundo ,N
770642621966520320,".@DavidCpsberga @goslum Vamos, que usted es el portavoz de 2 millones de personas. Una inmensa... minoría. ¿Le molesta la ""minorización""? ",N
770275131029590016,@tomasin_zgz ¡Hola Tomás! ¿Habéis visto los nuevos #dinos de #TierraMagna? Es normal que haya colas antes de que comience el espectáculo ,P
770291179430838272,Ya se acaba el ineternete ,NEU
770111576217190404,"Shit se fue, voy a por un pitaso ",NONE
770170371916046336,6 momentos en los que usar lentes de contacto es simplemente mejor  ¡Feliz lunes!  https://t.co/x06G1nkaH1 #optometria #lentesdecontacto,NONE
770540098811199488,Algunos están Sad 24/7 Otros están Indignados 24/7  Yo estoy Cachondo 24/7 ,NEU
770570987091980288,@umaprepon @beyondhell_ @ohwowfuckyou_  No os habéis dado cuenta de que la puesto El verdaderx fotógrafx...EL solo puede ir con masculino ,N
770568387558793216,@LokiMondrak La verdad es que yo tampoco hubiese sabido reaccionar más que con violencia verbal/física hacia sus agresores o sus padres ,N
770568179684896768,"@ttlemans sí, supongo que usas el ave de nevera y ya cuando llegas a casa después de 10h pateando te fríes un cachopin y no vas al mcauto ",NEU
770602135968964608,"en serio, tenéis que verosla ya ",NEU
770599389555527680,Siento el Spam. Quiero que comprendáis  y compartáis conmigo la felicidad de este momento. Espero ser el mejor Capitán de todos! ,P
770594093386858496,@LGuillermodePab hay que ser optimistas ,P
770617179028938753,"Soy a tus pies Mariano Rajoy Brey @marianorajoy,en francia no hay otros partidarios que yo aunque no tengo mi tarjeta del PP  Viva Espana!",P
770617075341594624,@Ancar_Lol Siempre buscando algo mejor  Ahora estoy bien y cobro bien. Pero puede que vaya a una del Prat!,P
770532806833348608,"Perdon, las dudas en Twitter a traves de #askLFI  Las ayudas #ayudasLFI es una convocatoria de ayudas, muy interesnate tambien ",P
770614528048594945,"@VicentMoreraVCF @kennysamuerto @LoboVCF vale, pero de Rodrigo yo espero poco y Nani es una puta incógnita como va a rendir. Falta un 9 ",N
770610134057885696,"Hoy, en las desventuras de Albert  Sin agua que salga de ningún grifo en el piso. Ha decidido que no sale hasta nuevo aviso ",N
770510325124853760,"@fxnoname @BETWIN__ eso no se le debe decir ni a tu peor enemigo, que cruel , nadie es peor que el caramusgo del torete ",N
770435662449348608,Creo que alguien me ha bloqueado. Es una sensación rara porque empezaba a tenerle cariño a esa persona y no lo entiendo. Me siento mal ,N
770101094500462593,@TartadeDurazno es lo que tiene ser un cereal ,NEU
770870439023370240,"Cambiar ""El mejor sistema™"" y la educación médica en España será complicado, pero con gente como vosotros tengo fe  @dantachan @ariasemmap",P
770848832880074752,@santizuza  vete buscandote un ayudante que sepa de medicina porque entre Digard y Riviere haras las cronicas desde la enfermeria ,N
770859459790987264,"@GuilleBouzon @ConPdeJulandron creo que antes de insultar una cara deberias mirarte al espejo Guille. Ah, y quien ríe último rie mejor ",N
770946988158382081,"@Alex_Dieer ya ves eh, estaban amargados ",N
770967661404651520,"@SrHador No estoy de acuerd retwitteo cuando creo conveniente, pero aporto mi opinión citando y divulgando, y así seguiré  @EnekoHumor",N
770938862029905921,¡Hola @estrellalevante! Una pregunta? La visita a la fábrica es gratuita o hay que pagar algo? Un saludo bonicos y bonicas mios! ,NONE
770798433645031424,"Yo mantendría que toby está vivo si no fuese por el tuit de keegs, por el insta de troian de hace unos días..... Esas cosas sabéis ",NONE
770809151597535236,"Últimamente, me están siguiendo chicas con perfiles bastante subidos de tono en Instagram. ¿Para cuándo un chico decente? ",N
770932923478532096,"Momento #emprendedores en el Congreso de los Diputados ahora mismo. Siempre se cita a las startups, no a los innovadores sociales ",N
770937348385337344,"@SnipShit_ Yo tengo un par, pero son sólo R ",NONE
770905616432922624,"@crisasanz claro, yo no digo que sea fácil... Para nada, yo llevo años intentándolo y será mi trabajo vital, pero quiero intentarlo ",P
770904241888194560,@Chorraera FP lo tiene vetao ,NEU
770920192440430592,"@CelopanYT en el último vlog, al título le falta una E en la palabra ""ENTRAS"" supongo querías poner ""ENTERAS"" ",NONE
769845188747558912,"Acabo de jugar en manual a PES 2017 y dios, como cambia el juego, jugando en leyenda, en 0 de velocidad, IMPRESIONANTE #PES2017 ",P
769811083515265024,"¡Buenos días! Aquí andamos, con el Síndrome post-Uncharted 4 :S Necesito jugar los 5 de golpe... Peeeero no hay tiempo ",P
769625980545662976,Alguien sabe como o dnd comprar la camiseta roja de la Vuelta que llevan l@s trabajador@s de Carrefour? Gracias  #PelotónCarrefour,NONE
769625675309412358,"salir de trabajar, mirar un par de cosas del canal e irme al cine a ver mascotas con los amigos¡ planazo de sabado  ",P
769963149336469504,"@PanadesPb @DenebGabe @VeuCat @Rorschargos Que @tv3 es plural?? Cuantas horas, del otro idioma oficial, emite?, No es de todos los cat? ",N
769968331428429824,Más de lo mismo...esport3 dando un partido de 2ª B entre #rcde y valencia y no se cortan un pelo en decir que el far$a marca en Bilbao ,N
769965856281559040,@Txemacg @antoniosanto Yo lo hice en el cole ! Fuimos a trafico un par de días a aprender a circular con bici  (Colegio público),NONE
769969128681639938,"Marca el valencia B el 0-1 en la DANI JARQUE, hay que decir que jugamos con 1 menos por expulsión más que rigurosa de un defensor perico ",NEU
769664672727437312,Mañana vuelvo a trabajar después de 15 días de vacaciones. Donde quedan los 3 meses de verano de pequeños?  #QueDuroEsSerAdulto,N
769640977036378112,@teldcc_xoxo nenaaaaaa viste como me va creciendo la enana ?? Se te extraña un buen wey..enserio  esas platicas nos falta...Gracias❤❤,P
769607802608357377,"@BigZetaYT @weastbrook Que yo recuerde mourinho ganó una liga,el barça dos,los dos una copa del rey y el barça se llevó una Champions ",NONE
769912424677924864,@Zimlaar ¿Solo te preocupa el número de followers? Me lo imaginaba... jaja 😂 Ellos mismos piden que haga quedada ,NEU
769799388709457920,@o_clinico y según tu ojo crítico  debe abrir toda la ciudad o solo zona puerto-anaga-plaza España?,NONE
770750396314882048,1477. No pero porque apenas hay confi ,N
770742913684873217,Votado en este no en el otro ,NONE
772423052063830016,Soy un chico muy perverso ,N
772029348056535040,"Y tan amargado, porque no me lo chupan ",N
772026581724332033,la vida me tiene muy confundida ,N
772025757321363457,@MsVelouria21 Pero pero porque eres muy guapa ,P
772055662339784704,@Caspitoo pero eso no es abstracto ,NONE
772530539475693568,@DarkPortu ya ya pero aún así no me convenció ,N
772483714257395713,"@DoloresParis Es que no, ya estoy cansado ",N
771450397051457541,Las mejores fotos son las que no se ven  ✨🌟,P
771346551918718976,La verdad es que hoy tengo un buen día ,P
771434955733884930,@LleonardPler ¡Ya ves! Eso es fundamental ,NEU
771460772790669313,@ClaraNyanNyan y lo bonitas que las tienes? ,P
771323341034627072,estoy contenta y cagadisima a la vez ,NEU
771308169687556098,@LuciaNogueras entiendo que en el mal sentido? ,N
771669847725834240,@crtkftauryn que no en serio ,NEU
771774697595924480,@LidiaWBlog que es un envidiosillo ,N
771778248200056832,"@Ximnart ya, aún así... no me fío de la gente ",N
771550679965896704,Pero si eres mi pelado  @Slammactivao,NEU
771499337834725376,Pos yo tambien estoy triste ,N
771911253002452992,Apagado o fuera de cobertura ,NONE
772755920375914496,@Tidxs_ ay  mejor eso que nada no?,P
772863690681020416,@WgWillyG el mejor bae que he tenido ,P
772787607428329472,@LadyEternalSed son mucho más emotivos ,P
772744002303033344,@SusanaTRuiz eres muy pero que muy inteligente ,P
773017884968808448,Buenos días bbs qué tal yo mal ,N
772938399426703361,@fevafer tio no me lo recuerdes ,N
772946556299440129,Pero cada vez lo tengo más claro ,NEU
772957382926360576,"en serio, te amo @LeoDiCaprio ",P
773000337972133888,No soy capaz de dormir ,N
772912307328409601,"@CarolinaFTAM jo,es que es mortal ",NEU
772017653653307393,@LadyGraphene a la próxima a ver si os veo ,NONE
772124198080770048,Me están diciendo que era feo de pequeño ,N
771692441611145217,@iChuso Que ya ha empezado tio ,NONE
772369898743947264,@LeprosaNoMas Y que sea yo es triste ,N
772366871513423872,los rts de Leila son los mejores ,P
772297057788801024,@KOPURISTA Algo estoy haciendo mal ,N
772178339381510144,Joder tio pero porque tiene q pasar de mi ,N
771488914196561920,Tengo un imán para los ADC retrasados ,NEU
771391155925811205,clrealy no es una indirecta ,NONE
773296320085913600,Y mi tl ya está muerta ,N
773322002321010688,Es que es muy guapa ,P
773897985751146496,"@achocoblog oye, 7/8 no está nada mal ",P
774628455841402880,Tengo un poco abandonado el tw ,N
774259406364106753,por qué tengo un nombre tan feo ,N
775102816096514048,Se me dan muy mal las despedidas ,N
757313951738761216,@remardifuck a mi ya se me fueron los 2gb ,N
757006488388964352,"Es increíble y tal pero no , no voy a ir al TH ",NEU
755798737373528064,Un AI The 100 sería lo mejor. ,P
760388682830508032,Ya se que soy lo peor pero jo ,N
760040753867395073,Estoy nerviosa y no sé por qué ,NEU
761710957936672768,"En fin, yo no se ni para que me molesto ",N
763138768694116352,Bel para con el porno ,N
758625596419219456,A las 17:30 pillo el bus ,NONE
758796085607313408,Es que es tan yo...Siempre estoy así ,NEU
766067008739876864,hoy no me voy enfadada ,P
765538143923802112,Desde cuando yo no soy cariñoso? ,P
766026272828981248,"Si ana está feliz, yo lo estoy ",P
765467460611039232,¡Un día nublado no tiene que ser un mal día! ,P
777078403086286848,soy una de las viejas ,NEU
778223231656423424,Ay tío es que es tan perfecto ,P
784068144792993794,Que no soy mas sociable ,N
784413171696238592,No se uno de los dos yaaa ,NONE
779804421488246784,Hoy es un dia bonito ,P
781215938632966144,Hoy me veo muy guapa ,P
781362181795377152,Todo va de mal en peor ,N
781457890699841536,Tengo esto un poco abandonado ,N
788148729765302272,Pro no es muy estetico ,N
787766430704005121,Que triste y de todo estoy ,N
787403878786564096,Quien me ha llamado fea ,N
787430957020278784,Pero soy tan pobre que ,N
787650660028256256,Cerquita de los 4k de elo ya ,NEU
791318710132805632,Hoy no es un gran día ,N
790307071560384512,Porque soy tan gafe porque ,N
790644476360482817,Hoy estoy un poco triste ,N
790657169876193281,"a to esto, el tio de ono no ha venio ",N
786320557142839296,"@ManuelDezGalian no, pero a las 7:10 si ",NONE
786283695019814912,No me habéis curado el sad ,N
787240781560053760,Es que me lo como de lo bonito que es ,P
792624912351502336,"@IgnacioJurado a mi a las 8.15 que son las 7.15, no too bad ",NONE
792894175142346752,Tio el final de sao ,NONE
790915172634329088,@GeorgeBleach ya sé que es feo pero ,N
796476931701084161,Día poco productivo el de hoy ,N
797919950018985984,@_aliciagonzg uf es que es muy emo ,NEU
806255942174212097,A ver qué tal el renacido ,NONE
804968523533586432,que feliz voy a ser a las 3 ,P
802818358613786624,Mal tengo que extudiar y tu ,N
802461728344678400,Tendréis hoy vídeo a las 12 y a las 15 ,NONE
807896881590337536,Eso sí voy a ir muy muy lenta ,NEU
800879934830997504,Con lo tranquila que yo estaba... ,NEU
802284370715361280,Un NOSOTROS así de grande por hoy ,P
801548408452423681,Se fue a Rusia tio ,N
801914961752625152,"Tanto sad, tanto sad... Pues yo también estoy muy sad hoy ",N
810394795160010752,Por qué un partido a las 10 a.m. ,NONE
809187289528205315,Me he distraído con La Voz ,NONE
810494304795983872,están todos muy sad hoy no ,N
814846333601320960,Para mí mi mejor año fue el 2015 ,P
813731371076243461,Hoy va a ser un dia muy largo... ,N
818399956792905728,11:11 que no me encuentre mal ,NEU
815715581878009858,Es que son muy bonitas jo ,P
816978031357161476,Que no jo que no soy tan irresponsable ,P
